"date","product_id","product_name","category","product_type","sales_forecast","demand","actual_sales","lost_sales","promo_flag","discount","base_price","selling_price","opening_stock","inbound_qty","consumption","wastage","closing_stock","stockout_flag","pr_flag","pr_qty","po_flag","supplier_id","planned_lead_time","actual_lead_time","received_qty","delay_flag","shelf_life_days"
"5/6/2025","SKU_004","Yogurt","Chilled","Perishable","464","526","504","22","0","0","258.865750034069","258.865750034069","504","817","504","10","807","1","1","983","1","SUP_2","6","6","817","0","7"
"5/7/2025","SKU_004","Yogurt","Chilled","Perishable","1030","868","807","61","0","0","209.245930903348","209.245930903348","807","0","807","30","0","1","0","0","0","SUP_1","0","0","0","0","7"
"5/8/2025","SKU_004","Yogurt","Chilled","Perishable","409","387","0","387","0","0","244.509632338169","244.509632338169","0","1316","0","0","1316","1","1","1456","1","SUP_3","2","2","1316","0","7"
"5/9/2025","SKU_004","Yogurt","Chilled","Perishable","228","252","252","0","0","0","129.712124791525","129.712124791525","1316","0","252","64","1000","0","0","0","0","SUP_1","0","0","0","0","7"
"5/10/2025","SKU_004","Yogurt","Chilled","Perishable","337","351","351","0","1","0.2910961342264107","248.851743571485","176.411963022324","1000","0","351","41","608","0","0","0","0","SUP_2","0","0","0","0","7"
"5/11/2025","SKU_004","Yogurt","Chilled","Perishable","1412","1185","608","577","1","0.1715469927625665","217.312840696945","180.033476386693","608","1198","608","27","1171","1","1","1351","1","SUP_2","3","3","1198","0","7"
"5/12/2025","SKU_004","Yogurt","Chilled","Perishable","552","464","464","0","0","0","128.364060855562","128.364060855562","1171","0","464","46","661","0","0","0","0","SUP_1","0","0","0","0","7"
"5/13/2025","SKU_004","Yogurt","Chilled","Perishable","301","281","281","0","1","0.1855603092692707","219.132815667963","178.47046262157","661","1174","281","14","1540","0","1","1411","1","SUP_1","4","6","1174","1","7"
"5/14/2025","SKU_004","Yogurt","Chilled","Perishable","544","471","471","0","1","0.1435361320728616","194.468019434862","166.554832113312","1540","0","471","21","1048","0","0","0","0","SUP_3","0","0","0","0","7"
"5/15/2025","SKU_004","Yogurt","Chilled","Perishable","320","346","346","0","1","0.2065231541943413","196.734282635108","156.104098047144","1048","0","346","32","670","0","0","0","0","SUP_2","0","0","0","0","7"
"5/16/2025","SKU_004","Yogurt","Chilled","Perishable","813","704","670","34","0","0","212.274412087827","212.274412087827","670","875","670","24","851","1","1","934","1","SUP_1","4","4","875","0","7"
"5/17/2025","SKU_004","Yogurt","Chilled","Perishable","743","661","661","0","0","0","132.393591311934","132.393591311934","851","0","661","23","167","0","0","0","0","SUP_1","0","0","0","0","7"
"5/18/2025","SKU_004","Yogurt","Chilled","Perishable","772","853","167","686","0","0","140.187297322921","140.187297322921","167","1077","167","7","1070","1","1","1307","1","SUP_3","5","5","1077","0","7"
"5/19/2025","SKU_004","Yogurt","Chilled","Perishable","293","269","269","0","0","0","213.481220444908","213.481220444908","1070","0","269","17","784","0","0","0","0","SUP_2","0","0","0","0","7"
"5/20/2025","SKU_004","Yogurt","Chilled","Perishable","442","378","378","0","1","0.1403972419923977","216.660997236284","186.242390776987","784","895","378","33","1268","0","1","899","1","SUP_1","6","8","895","1","7"
"5/21/2025","SKU_004","Yogurt","Chilled","Perishable","636","748","748","0","1","0.3118920651352722","256.043617724415","176.185645027641","1268","0","748","24","496","0","0","0","0","SUP_2","0","0","0","0","7"
"5/22/2025","SKU_004","Yogurt","Chilled","Perishable","588","684","496","188","0","0","232.391531705365","232.391531705365","496","876","496","21","855","1","1","1066","1","SUP_1","3","3","876","0","7"
"5/23/2025","SKU_004","Yogurt","Chilled","Perishable","177","172","172","0","0","0","138.058384263592","138.058384263592","855","0","172","26","657","0","0","0","0","SUP_2","0","0","0","0","7"
"5/24/2025","SKU_004","Yogurt","Chilled","Perishable","568","518","518","0","0","0","246.33704730687","246.33704730687","657","813","518","20","932","0","1","891","1","SUP_2","2","2","813","0","7"
"5/25/2025","SKU_004","Yogurt","Chilled","Perishable","1270","1160","932","228","0","0","134.017414719122","134.017414719122","932","0","932","17","0","1","0","0","0","SUP_2","0","0","0","0","7"
"5/26/2025","SKU_004","Yogurt","Chilled","Perishable","601","720","0","720","0","0","177.063934225483","177.063934225483","0","836","0","0","836","1","1","966","1","SUP_3","5","5","836","0","7"
"5/27/2025","SKU_004","Yogurt","Chilled","Perishable","237","278","278","0","0","0","182.124663112399","182.124663112399","836","0","278","10","548","0","0","0","0","SUP_2","0","0","0","0","7"
"5/28/2025","SKU_004","Yogurt","Chilled","Perishable","499","450","450","0","1","0.2058688046878387","141.282206077182","112.196607188412","548","816","450","21","893","0","1","1017","1","SUP_1","4","4","816","0","7"
"5/29/2025","SKU_004","Yogurt","Chilled","Perishable","1134","1126","893","233","0","0","163.43912711955","163.43912711955","893","0","893","24","0","1","0","0","0","SUP_1","0","0","0","0","7"
"5/30/2025","SKU_004","Yogurt","Chilled","Perishable","560","643","0","643","0","0","161.973688543172","161.973688543172","0","891","0","0","891","1","1","910","1","SUP_1","5","5","891","0","7"
"5/31/2025","SKU_004","Yogurt","Chilled","Perishable","556","584","584","0","0","0","206.805605141204","206.805605141204","891","0","584","22","285","0","0","0","0","SUP_2","0","0","0","0","7"
"6/1/2025","SKU_004","Yogurt","Chilled","Perishable","532","555","285","270","0","0","133.232190169736","133.232190169736","285","1043","285","9","1034","1","1","1087","1","SUP_1","4","4","1043","0","7"
"6/2/2025","SKU_004","Yogurt","Chilled","Perishable","175","202","202","0","1","0.1590604721869449","146.321392919648","123.047443070797","1034","0","202","40","792","0","0","0","0","SUP_3","0","0","0","0","7"
"6/3/2025","SKU_004","Yogurt","Chilled","Perishable","295","335","335","0","0","0","177.218180769238","177.218180769238","792","744","335","19","1182","0","1","810","1","SUP_1","2","2","744","0","7"
"6/4/2025","SKU_004","Yogurt","Chilled","Perishable","238","200","200","0","0","0","202.083537899991","202.083537899991","1182","0","200","30","952","0","0","0","0","SUP_1","0","0","0","0","7"
"6/5/2025","SKU_004","Yogurt","Chilled","Perishable","799","693","693","0","0","0","206.673577667496","206.673577667496","952","0","693","42","217","0","0","0","0","SUP_2","0","0","0","0","7"
"6/6/2025","SKU_004","Yogurt","Chilled","Perishable","472","577","217","360","0","0","137.539824200919","137.539824200919","217","1112","217","2","1110","1","1","1304","1","SUP_2","4","4","1112","0","7"
"6/7/2025","SKU_004","Yogurt","Chilled","Perishable","316","313","313","0","1","0.2468040230597288","154.826842531758","116.614954917285","1110","0","313","53","744","0","0","0","0","SUP_2","0","0","0","0","7"
"6/8/2025","SKU_004","Yogurt","Chilled","Perishable","632","596","596","0","0","0","208.303163111394","208.303163111394","744","1046","596","18","1176","0","1","1214","1","SUP_1","3","3","1046","0","7"
"6/9/2025","SKU_004","Yogurt","Chilled","Perishable","103","114","114","0","1","0.1998048853070824","153.297395731244","122.667827159288","1176","0","114","26","1036","0","0","0","0","SUP_3","0","0","0","0","7"
"6/10/2025","SKU_004","Yogurt","Chilled","Perishable","473","539","539","0","1","0.319106672528714","191.246299850679","130.2183294719","1036","0","539","46","451","0","0","0","0","SUP_2","0","0","0","0","7"
"6/11/2025","SKU_004","Yogurt","Chilled","Perishable","214","187","187","0","1","0.269008518329059","169.823483212714","124.139519616182","451","1001","187","16","1249","0","1","1043","1","SUP_1","6","6","1001","0","7"
"6/12/2025","SKU_004","Yogurt","Chilled","Perishable","247","259","259","0","0","0","223.540139816722","223.540139816722","1249","0","259","24","966","0","0","0","0","SUP_3","0","0","0","0","7"
"6/13/2025","SKU_004","Yogurt","Chilled","Perishable","646","570","570","0","0","0","255.842867110391","255.842867110391","966","0","570","19","377","0","0","0","0","SUP_2","0","0","0","0","7"
"6/14/2025","SKU_004","Yogurt","Chilled","Perishable","326","291","291","0","0","0","168.439172836278","168.439172836278","377","1117","291","17","1186","0","1","1337","1","SUP_1","6","8","1117","1","7"
"6/15/2025","SKU_004","Yogurt","Chilled","Perishable","195","164","164","0","1","0.1441513473761127","173.311139848717","148.328105524234","1186","0","164","18","1004","0","0","0","0","SUP_1","0","0","0","0","7"
"6/16/2025","SKU_004","Yogurt","Chilled","Perishable","608","523","523","0","0","0","136.035103694398","136.035103694398","1004","0","523","13","468","0","0","0","0","SUP_1","0","0","0","0","7"
"6/17/2025","SKU_004","Yogurt","Chilled","Perishable","221","206","206","0","0","0","127.761105045683","127.761105045683","468","1176","206","8","1430","0","1","1410","1","SUP_3","6","6","1176","0","7"
"6/18/2025","SKU_004","Yogurt","Chilled","Perishable","459","562","562","0","0","0","146.199059573166","146.199059573166","1430","0","562","46","822","0","0","0","0","SUP_3","0","0","0","0","7"
"6/19/2025","SKU_004","Yogurt","Chilled","Perishable","1064","1001","822","179","0","0","210.748240783561","210.748240783561","822","0","822","34","0","1","0","0","0","SUP_2","0","0","0","0","7"
"6/20/2025","SKU_004","Yogurt","Chilled","Perishable","160","173","0","173","1","0.3308871832383689","122.38915831925","81.8921544640783","0","1227","0","0","1227","1","1","1249","1","SUP_3","3","3","1227","0","7"
"6/21/2025","SKU_004","Yogurt","Chilled","Perishable","526","596","596","0","0","0","213.176451613172","213.176451613172","1227","0","596","23","608","0","0","0","0","SUP_2","0","0","0","0","7"
"6/22/2025","SKU_004","Yogurt","Chilled","Perishable","890","900","608","292","1","0.218203829752726","216.462046570674","169.22919901284","608","1204","608","15","1189","1","1","1391","1","SUP_2","4","6","1204","1","7"
"6/23/2025","SKU_004","Yogurt","Chilled","Perishable","647","615","615","0","0","0","142.938852548704","142.938852548704","1189","0","615","53","521","0","0","0","0","SUP_3","0","0","0","0","7"
"6/24/2025","SKU_004","Yogurt","Chilled","Perishable","369","366","366","0","0","0","214.912621421326","214.912621421326","521","1328","366","14","1469","0","1","1412","1","SUP_3","5","5","1328","0","7"
"6/25/2025","SKU_004","Yogurt","Chilled","Perishable","869","756","756","0","0","0","201.79686056295","201.79686056295","1469","0","756","36","677","0","0","0","0","SUP_1","0","0","0","0","7"
"6/26/2025","SKU_004","Yogurt","Chilled","Perishable","570","517","517","0","1","0.2899961810985589","164.057731546817","116.481615918547","677","1437","517","27","1570","0","1","1496","1","SUP_3","5","5","1437","0","7"
"6/27/2025","SKU_004","Yogurt","Chilled","Perishable","254","309","309","0","0","0","195.415530012461","195.415530012461","1570","0","309","66","1195","0","0","0","0","SUP_2","0","0","0","0","7"
"6/28/2025","SKU_004","Yogurt","Chilled","Perishable","618","721","721","0","0","0","134.623527980582","134.623527980582","1195","0","721","40","434","0","0","0","0","SUP_1","0","0","0","0","7"
"6/29/2025","SKU_004","Yogurt","Chilled","Perishable","296","316","316","0","0","0","170.451271089808","170.451271089808","434","1030","316","11","1137","0","1","1192","1","SUP_3","4","4","1030","0","7"
"6/30/2025","SKU_004","Yogurt","Chilled","Perishable","629","539","539","0","0","0","144.914035100466","144.914035100466","1137","0","539","54","544","0","0","0","0","SUP_1","0","0","0","0","7"
"7/1/2025","SKU_004","Yogurt","Chilled","Perishable","436","491","491","0","1","0.2278049789111524","201.483853248648","155.584828308402","544","1488","491","19","1522","0","1","1496","1","SUP_2","3","5","1488","1","7"
"7/2/2025","SKU_004","Yogurt","Chilled","Perishable","303","317","317","0","0","0","237.582925971452","237.582925971452","1522","0","317","60","1145","0","0","0","0","SUP_2","0","0","0","0","7"
"7/3/2025","SKU_004","Yogurt","Chilled","Perishable","636","660","660","0","0","0","215.727375501028","215.727375501028","1145","0","660","36","449","0","0","0","0","SUP_3","0","0","0","0","7"
"7/4/2025","SKU_004","Yogurt","Chilled","Perishable","180","178","178","0","0","0","154.10315384801","154.10315384801","449","1015","178","16","1270","0","1","1219","1","SUP_1","6","6","1015","0","7"
"7/5/2025","SKU_004","Yogurt","Chilled","Perishable","324","283","283","0","0","0","212.795369452828","212.795369452828","1270","0","283","28","959","0","0","0","0","SUP_3","0","0","0","0","7"
"7/6/2025","SKU_004","Yogurt","Chilled","Perishable","688","579","579","0","1","0.2947802156022643","251.115069265226","177.091315006245","959","0","579","15","365","0","0","0","0","SUP_2","0","0","0","0","7"
"7/7/2025","SKU_004","Yogurt","Chilled","Perishable","182","225","225","0","0","0","178.533845905389","178.533845905389","365","912","225","4","1048","0","1","998","1","SUP_3","5","7","912","1","7"
"7/8/2025","SKU_004","Yogurt","Chilled","Perishable","661","565","565","0","1","0.310235663024464","202.982288386651","140.009943566795","1048","0","565","49","434","0","0","0","0","SUP_3","0","0","0","0","7"
"7/9/2025","SKU_004","Yogurt","Chilled","Perishable","411","418","418","0","0","0","237.245336519128","237.245336519128","434","1144","418","12","1148","0","1","1392","1","SUP_1","4","4","1144","0","7"
"7/10/2025","SKU_004","Yogurt","Chilled","Perishable","128","147","147","0","0","0","193.924838339984","193.924838339984","1148","0","147","17","984","0","0","0","0","SUP_2","0","0","0","0","7"
"7/11/2025","SKU_004","Yogurt","Chilled","Perishable","235","251","251","0","0","0","251.112162896961","251.112162896961","984","0","251","32","701","0","0","0","0","SUP_1","0","0","0","0","7"
"7/12/2025","SKU_004","Yogurt","Chilled","Perishable","384","345","345","0","0","0","253.245072215164","253.245072215164","701","1080","345","19","1417","0","1","1186","1","SUP_3","6","8","1080","1","7"
"7/13/2025","SKU_004","Yogurt","Chilled","Perishable","378","467","467","0","0","0","204.344321997977","204.344321997977","1417","0","467","22","928","0","0","0","0","SUP_1","0","0","0","0","7"
"7/14/2025","SKU_004","Yogurt","Chilled","Perishable","218","195","195","0","0","0","256.472040065232","256.472040065232","928","0","195","14","719","0","0","0","0","SUP_1","0","0","0","0","7"
"7/15/2025","SKU_004","Yogurt","Chilled","Perishable","341","337","337","0","1","0.2346111453590516","169.994548116569","130.111932478146","719","981","337","7","1356","0","1","1075","1","SUP_2","4","4","981","0","7"
"7/16/2025","SKU_004","Yogurt","Chilled","Perishable","436","392","392","0","0","0","189.579670094708","189.579670094708","1356","0","392","54","910","0","0","0","0","SUP_1","0","0","0","0","7"
"7/17/2025","SKU_004","Yogurt","Chilled","Perishable","792","715","715","0","0","0","230.70937763259","230.70937763259","910","0","715","40","155","0","0","0","0","SUP_2","0","0","0","0","7"
"7/18/2025","SKU_004","Yogurt","Chilled","Perishable","502","464","155","309","0","0","201.143504224488","201.143504224488","155","1054","155","5","1049","1","1","1207","1","SUP_1","2","2","1054","0","7"
"7/19/2025","SKU_004","Yogurt","Chilled","Perishable","488","441","441","0","0","0","158.001817069565","158.001817069565","1049","0","441","52","556","0","0","0","0","SUP_1","0","0","0","0","7"
"7/20/2025","SKU_004","Yogurt","Chilled","Perishable","695","645","556","89","1","0.1706480360737146","226.270977830082","187.6582798429","556","1251","556","10","1241","1","1","1278","1","SUP_1","4","5","1251","1","7"
"7/21/2025","SKU_004","Yogurt","Chilled","Perishable","279","298","298","0","1","0.1226104219322674","140.219094148127","123.026771851665","1241","0","298","42","901","0","0","0","0","SUP_1","0","0","0","0","7"
